Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,878,20.20
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,891,20.70
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,894,21.00
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,870,21.10
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,833,20.60
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,996,24.00
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,913,22.20
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,915,22.70
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,956,24.00
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,941,23.70
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,972,24.70
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,1008,26.00
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,231,12.00
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,333,17.60
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,258,13.70
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,258,14.00
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,205,11.60
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,302,16.80
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,234,13.40
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,251,14.60
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,263,15.60
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,236,14.20
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,269,16.80
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,352,22.30
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,308,20.00
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,327,21.40
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,317,20.90
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,269,18.00
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,336,22.90
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,287,19.90
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1025,15.10
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1176,17.70
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1019,15.60
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1103,17.20
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,986,15.80
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1036,17.10
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,925,15.70
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,976,16.90
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1008,17.90
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,994,18.00
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1082,20.10
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1194,22.80
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1111,21.90
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1175,23.60
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1121,23.10
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,928,19.50
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1116,24.00
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1140,25.20
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1251,14.10
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1512,17.10
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1370,15.80
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1551,18.00
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1356,16.10
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1418,16.90
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1291,16.00
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1348,17.00
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1598,20.10
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1538,19.70
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1750,22.80
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1935,25.50
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1959,26.10
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,2019,27.00
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,2087,28.60
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1770,24.40
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,2078,28.90
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1904,26.80
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1672,13.70
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1894,15.20
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1875,15.50
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1896,15.80
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1565,13.30
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1750,15.10
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1529,13.60
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1613,14.50
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1853,16.90
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1637,15.10
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1679,15.90
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1950,18.90
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1957,19.20
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1941,19.40
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,2029,20.60
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,2076,21.50
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,2052,21.60
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,2307,24.70
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,529,7.80
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,738,10.90
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,638,9.80
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,751,11.60
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,674,10.60
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,680,10.70
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,595,9.70
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,618,10.30
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,745,12.50
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,603,10.40
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,630,11.00
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,846,15.10
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,750,13.60
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,858,15.70
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,900,16.90
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,828,15.70
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,845,16.40
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,1077,21.10
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,785,23.40
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,791,24.00
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,763,23.50
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,769,24.30
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,565,18.10
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,603,20.20
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,567,19.20
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,578,19.90
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,626,21.90
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,554,19.70
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,621,22.30
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,645,23.50
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,637,23.30
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,758,28.10
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,801,29.80
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,754,28.00
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,809,29.80
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,801,29.80
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1150,15.10
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1337,17.90
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1321,18.10
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1352,18.70
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1213,17.00
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1205,17.20
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1188,17.40
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1330,19.70
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1414,21.30
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1289,19.60
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1285,19.90
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1527,24.00
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1389,22.10
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1604,25.70
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1619,26.20
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1604,26.10
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1629,26.70
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1716,28.30
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,147,11.10
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,183,13.70
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,179,13.70
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,210,16.40
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,155,12.20
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,156,12.80
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,168,13.60
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,176,14.80
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,168,14.60
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,183,16.10
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,169,15.20
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,213,19.50
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,165,15.50
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,256,24.80
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,255,25.20
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,193,19.40
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,202,20.90
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,252,26.50
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,342,14.30
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,397,16.90
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,351,15.10
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,343,14.50
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,291,12.70
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,325,14.20
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,266,11.90
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,266,12.30
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,366,17.00
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,331,15.50
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,345,16.30
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,370,17.70
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,347,17.30
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,435,21.10
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,418,20.60
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,296,14.60
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,433,21.80
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,459,23.00
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,567,18.10
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,630,21.30
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,687,23.80
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,513,18.60
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,496,19.00
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,499,19.70
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,471,19.80
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,542,23.30
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,496,22.00
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,408,19.20
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,426,20.60
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,454,23.10
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,402,21.50
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,410,23.30
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,368,22.50
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,352,22.10
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,320,21.50
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,319,22.20
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,203,11.80
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,275,16.10
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,194,11.50
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,226,13.90
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,204,12.80
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,220,14.10
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,191,12.60
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,194,13.10
2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,211,14.60
2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,207,14.70
2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,212,15.40
2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,273,20.80
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,271,21.00
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,204,16.40
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,237,19.40
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,216,18.00
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,194,16.50
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,187,16.20
2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1208,10.70
2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1402,12.50
2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1234,11.30
2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1356,12.60
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1131,10.60
2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1257,12.10
2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1128,11.00
2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1309,13.00
